,location,bath,price,BHK,total_sqft_new
4318,other,5.0,80.0,4,2000.0
4331,other,3.0,85.0,3,2000.0
4335,other,3.0,72.0,3,1600.0
4352,other,2.0,80.0,2,1400.0
4387,other,2.0,50.0,2,745.0
4392,other,3.0,70.0,3,1460.0
4393,other,2.0,95.0,2,1355.0
4394,other,1.0,49.0,1,833.0
4404,other,2.0,36.28,2,1037.0
4411,other,2.0,68.0,2,1220.0
4424,other,3.0,85.0,3,1545.0
4430,other,2.0,35.0,2,780.0
4431,other,2.0,110.0,2,1350.0
4448,other,2.0,68.0,3,1200.0
4468,other,2.0,49.0,2,1150.0
4493,other,2.0,48.0,2,1096.0
4495,other,2.0,44.0,2,1094.0
4496,other,2.0,49.0,2,1100.0
4525,other,3.0,85.0,3,1200.0
4527,other,2.0,47.5,2,1086.0
4533,other,2.0,74.0,2,1150.0
4535,other,3.0,65.8,3,1440.0
4537,other,2.0,75.0,2,1200.0
4555,other,3.0,60.0,3,1225.0
4560,other,2.0,60.0,3,1550.0
4562,other,3.0,75.0,3,1650.0
4563,other,2.0,46.0,2,1113.0
4571,other,2.0,72.0,3,1800.0
4575,other,4.0,85.0,4,1350.0
4586,other,2.0,32.73,2,935.0
4593,other,5.0,120.0,5,2500.0
4610,other,2.0,52.0,2,1140.0
4611,other,2.0,40.0,2,1050.0
4631,other,3.0,95.0,3,1758.0
4643,other,2.0,40.0,3,909.0
4644,other,3.0,85.0,2,1200.0
4658,other,3.0,140.0,3,1800.0
4670,other,2.0,48.0,2,1000.0
4676,other,2.0,38.52,2,1095.0
4689,other,4.0,333.0,4,3900.0
4690,other,4.0,200.0,3,2400.0
4701,other,3.0,87.5,3,1645.0
4713,other,2.0,55.0,2,1252.0
4716,other,3.0,140.0,3,2600.0
4722,other,2.0,60.0,2,950.0
4724,other,4.0,95.0,4,2107.0
4727,other,3.0,68.0,3,1450.0
4729,other,3.0,100.0,3,2431.0
4745,other,2.0,56.0,2,1155.0
4765,other,2.0,62.63,2,1450.0
4777,other,3.0,60.0,2,1365.0
4788,other,2.0,85.0,3,1402.0
4814,other,3.0,75.0,3,1550.0
4842,other,4.0,290.0,4,5000.0
4852,other,3.0,85.0,3,2000.0
4858,other,2.0,45.0,2,1100.0
4868,other,2.0,55.0,2,814.0
4873,other,2.0,44.0,2,1100.0
4875,other,2.0,37.0,2,830.0
4876,other,1.0,19.5,1,435.0
4877,other,3.0,120.0,3,1590.0
4897,other,2.0,48.0,2,1100.0
4898,other,2.0,53.51,3,1230.0
4905,other,2.0,89.6,3,1450.0
4907,other,2.0,62.0,2,1367.0
4919,other,2.0,77.0,2,1340.0
4931,other,3.0,77.0,3,1745.0
4933,other,3.0,105.0,3,1665.0
4934,other,2.0,48.79,2,1220.0
4938,other,2.0,76.0,2,1210.0
4947,other,2.0,46.0,2,1100.0
4959,other,3.0,67.0,3,1286.0
4960,other,2.0,40.0,2,1141.0
4966,other,2.0,45.0,2,1140.0
4969,other,2.0,58.0,2,1065.0
5000,other,2.0,42.0,3,1082.0
5006,other,3.0,97.0,3,1636.0
5045,other,2.0,40.0,2,1120.0
5049,other,3.0,72.0,3,1200.0
5053,other,2.0,65.0,3,1500.0
5068,other,2.0,47.0,2,1100.0
5069,other,1.0,75.0,2,1000.0
5078,other,3.0,69.99,3,1388.0
5079,other,1.0,52.0,1,905.0
5080,other,2.0,44.0,2,1176.0
5088,other,2.0,86.0,2,1170.0
5094,other,5.0,390.0,4,4830.0
5099,other,2.0,55.0,2,1103.0
5102,other,3.0,64.0,3,1600.0
5105,other,2.0,55.0,2,1100.0
5109,other,3.0,130.0,3,2065.0
5119,other,2.0,59.0,2,1250.0
5120,other,2.0,46.0,2,1115.0
5139,other,1.0,24.0,1,615.0
5153,other,2.0,52.0,2,1130.0
5169,other,1.0,25.0,1,450.0
5178,other,2.0,85.0,2,1100.0
5187,other,2.0,49.0,2,966.0
5190,other,4.0,350.0,5,4400.0
5200,other,2.0,79.0,3,1550.0
5203,other,2.0,70.0,3,1540.0
5209,other,2.0,58.0,2,1230.0
5214,other,2.0,38.9,2,1070.0
5217,other,2.0,36.44,2,1041.0
5238,other,2.0,60.0,3,1150.0
5240,other,3.0,75.0,3,1508.0
5244,other,2.0,58.0,2,1110.0
5253,other,3.0,90.0,3,1950.0
5254,other,2.0,62.0,2,1080.0
5256,other,2.0,43.66,2,999.0
5269,other,2.0,55.0,2,1127.0
5274,other,3.0,96.25,3,1200.0
5279,other,2.0,65.0,3,1250.0
5285,other,1.0,19.8,1,412.5
5294,other,3.0,200.0,4,2631.0
5298,other,2.0,60.0,2,830.0
5302,other,2.0,88.0,2,1500.0
5310,other,3.0,76.0,3,1518.0
5311,other,2.0,75.0,3,1495.0
5321,other,2.0,48.0,2,856.0
5322,other,2.0,62.0,2,1143.0
5338,other,1.0,43.0,1,600.0
5343,other,4.0,425.0,4,7500.0
5346,other,2.0,48.0,2,925.0
5352,other,2.0,52.0,2,1100.0
5359,other,3.0,70.0,3,1200.0
5364,other,2.0,45.9,2,1016.0
5370,other,3.0,88.0,3,1800.0
5373,other,2.0,47.0,2,1062.0
5387,other,2.0,80.0,3,1477.0
5405,other,3.0,98.0,3,1793.0
5420,other,2.0,23.0,2,620.0
5428,other,2.0,62.0,2,1020.0
5431,other,2.0,47.0,2,1165.0
5436,other,2.0,43.5,2,1100.0
5462,other,4.0,88.0,4,1440.0
5467,other,3.0,113.0,3,2250.0
5490,other,2.0,75.0,3,1200.0
5491,other,2.0,55.0,2,985.0
5496,other,2.0,68.5,3,1700.0
5499,other,4.0,99.0,5,2000.0
5500,other,3.0,75.0,3,1643.0
5523,other,2.0,80.0,2,1030.0
5524,other,2.0,95.0,3,1852.0
5531,other,2.0,69.0,2,1150.0
5538,other,3.0,95.0,4,2600.0
5541,other,2.0,68.0,3,1350.0
5546,other,2.0,90.0,3,1500.0
5547,other,2.0,55.0,2,900.0
5553,other,2.0,35.0,2,850.0
5570,other,2.0,60.0,2,1250.0
5581,other,2.0,35.0,2,970.0
5585,other,2.0,59.0,2,1148.0
5593,other,3.0,60.0,3,1350.0
5597,other,2.0,78.0,2,1100.0
5602,other,2.0,74.0,2,1180.0
5607,other,4.0,200.0,3,4510.0
5610,other,3.0,85.0,3,1540.0
5638,other,3.0,120.0,3,2000.0
5648,other,3.0,145.0,3,2000.0
5660,other,2.0,42.0,2,850.0
5670,other,4.0,130.0,4,2230.0
5671,other,5.0,100.0,4,2200.0
5676,other,3.0,67.23,3,1519.0
5706,other,4.0,206.0,4,3160.0
5730,other,2.0,70.0,2,922.0
5731,other,2.0,72.0,2,850.0
5739,other,1.0,65.0,2,1200.0
5750,other,3.0,56.24,3,1442.0
5753,other,2.0,100.0,2,1233.0
5765,other,3.0,85.0,3,1840.0
5767,other,2.0,57.0,2,1100.0
5775,other,2.0,46.79,2,1040.0
5780,other,2.0,53.0,2,1200.0
5781,other,3.0,100.0,4,2050.0
5788,other,2.0,30.0,2,800.0
5796,other,3.0,110.0,3,1936.0
5811,other,3.0,90.0,3,1652.5
5835,other,3.0,110.0,3,2159.0
5857,other,2.0,43.0,2,700.0
5874,other,3.0,99.0,3,1365.0
5884,other,3.0,105.0,6,1800.0
5885,other,2.0,35.0,2,850.0
5892,other,1.0,55.0,2,708.0
5894,other,3.0,135.0,3,1680.0
5895,other,2.0,58.0,2,990.0
5899,other,2.0,100.0,2,1240.0
5900,other,3.0,118.0,3,1810.0
5905,other,2.0,58.0,2,1265.0
5907,other,2.0,44.0,2,1035.0
5912,other,4.0,100.0,6,2800.0
5914,other,3.0,78.65,3,1430.0
5919,other,2.0,30.0,2,600.0
5922,other,2.0,45.0,1,1200.0
5926,other,2.0,45.0,2,1090.0
5935,other,4.0,65.0,4,1260.0
5956,other,2.0,36.0,2,1000.0
5979,other,2.0,116.0,3,1760.0
5985,other,5.0,268.5,4,3317.5
6002,other,2.0,75.0,2,1410.0
6010,other,5.0,93.0,5,2400.0
6019,other,2.0,75.6,3,1200.0
6037,other,4.0,150.0,4,2100.0
6050,other,2.0,52.5,2,1200.0
6060,other,3.0,60.0,3,1539.0
6064,other,2.0,46.0,2,920.0
6071,other,4.0,120.0,4,1550.0
6088,other,2.0,50.0,2,905.0
6099,other,2.0,55.0,3,1455.0
6100,other,1.0,23.0,1,550.0
6104,other,2.0,53.0,2,1060.0
6105,other,2.0,75.0,3,1080.0
6113,other,3.0,78.0,3,1570.0
6116,other,3.0,110.0,3,1537.0
6127,other,2.0,48.0,2,1020.0
6135,other,2.0,90.0,2,1191.0
6138,other,2.0,35.11,2,865.0
6147,other,4.0,90.0,4,2100.0
6152,other,2.0,42.0,2,1000.0
6157,other,2.0,47.0,2,1225.0
6171,other,2.0,40.0,2,830.0
6175,other,3.0,60.0,3,1685.0
6178,other,2.0,45.0,2,827.0
6183,other,2.0,50.0,2,1050.0
6196,other,2.0,49.27,2,1060.0
6200,other,2.0,61.0,2,1261.0
6201,other,2.0,46.0,2,1100.0
6204,other,4.0,190.0,4,3400.0
6206,other,2.0,56.0,2,1180.0
6219,other,2.0,70.0,2,1205.0
6236,other,2.0,58.0,2,1250.0
6238,other,2.0,55.0,3,1424.0
6249,other,3.0,55.0,3,1250.0
6250,other,4.0,160.0,3,2200.0
6257,other,2.0,55.0,2,1230.0
6261,other,3.0,76.0,3,1540.0
6265,other,3.0,155.0,3,1900.0
6272,other,1.0,95.0,2,1200.0
6280,other,2.0,37.0,2,1060.0
6281,other,2.0,61.0,2,1100.0
6289,other,3.0,155.0,3,1942.0
6292,other,4.0,80.0,3,1200.0
6308,other,2.0,60.0,2,1400.0
6310,other,2.0,64.0,2,1330.0
6314,other,3.0,90.0,3,1515.0
6326,other,3.0,56.0,3,1464.0
6344,other,2.0,53.0,2,1206.0
6354,other,4.0,95.0,4,1200.0
6362,other,2.0,58.0,2,1250.0
6365,other,2.0,24.0,2,625.0
6371,other,2.0,56.0,2,1464.0
6376,other,3.0,64.0,3,1300.0
6377,other,1.0,69.0,1,1200.0
6387,other,3.0,99.0,3,1717.0
6388,other,3.0,95.0,3,2099.0
6390,other,1.0,48.0,1,1200.0
6411,other,2.0,78.65,3,1430.0
6413,other,3.0,85.0,3,2108.0
6417,other,2.0,70.0,2,1190.0
6418,other,2.0,41.0,2,900.0
6419,other,4.0,185.0,4,2690.0
6440,other,3.0,99.0,3,1594.0
6441,other,2.0,68.0,2,1250.0
6444,other,1.0,77.5,2,1290.0
6445,other,2.0,48.0,2,1150.0
6450,other,2.0,75.0,2,1200.0
6452,other,2.0,45.0,2,1065.0
6463,other,2.0,36.0,2,750.0
6485,other,3.0,135.0,3,2070.0
6491,other,2.0,75.0,3,1600.0
6495,other,2.0,38.49,2,1100.0
6498,other,2.0,55.0,2,800.0
6500,other,1.0,44.0,2,900.0
6502,other,2.0,125.0,3,1480.0
6534,other,3.0,125.0,3,2010.0
6542,other,2.0,100.0,3,1504.0
6565,other,3.0,72.0,3,1500.0
6570,other,2.0,48.0,3,1280.0
6575,other,2.0,45.0,2,900.0
6579,other,2.0,38.33,2,1095.0
6589,other,2.0,58.4,2,1145.0
6590,other,3.0,120.0,3,1862.0
6595,other,3.0,200.0,3,2700.0
6599,other,3.0,98.0,3,1677.0
6600,other,8.0,95.0,8,2500.0
6609,other,2.0,115.0,3,1490.0
6619,other,3.0,59.0,3,1550.0
6624,other,3.0,120.0,3,1740.0
6627,other,2.0,60.0,2,1020.0
6642,other,2.0,65.0,2,1492.0
6647,other,3.0,65.0,3,1431.0
6654,other,2.0,42.0,2,690.0
6670,other,3.0,111.0,3,1520.0
6672,other,2.0,64.5,3,1391.0
6674,other,4.0,86.0,4,1200.0
6683,other,2.0,90.0,2,1250.0
6689,other,3.0,56.0,3,1464.0
6690,other,2.0,33.0,2,900.0
6701,other,2.0,70.0,2,1230.0
6711,other,3.0,95.0,3,1600.0
6717,other,2.0,23.0,1,600.0
6732,other,2.0,85.0,2,1200.0
6746,other,2.0,45.0,2,1200.0
6756,other,4.0,130.0,3,2000.0
6761,other,2.0,34.82,3,995.0
6773,other,2.0,44.0,2,1000.0
6779,other,2.0,79.0,2,1175.0
6783,other,2.0,43.0,2,1200.0
6793,other,2.0,68.0,2,1112.0
6800,other,2.0,35.0,2,990.0
6810,other,2.0,40.0,2,1107.0
6811,other,2.0,75.0,2,1158.0
6815,other,4.0,200.0,4,3200.0
6822,other,2.0,90.0,2,1200.0
6826,other,2.0,69.0,2,1266.67
6827,other,3.0,90.0,3,1800.0
6834,other,2.0,160.0,2,2000.0
6839,other,3.0,56.0,3,1464.0
6847,other,3.0,95.0,3,1800.0
6850,other,3.0,65.0,3,1410.0
6856,other,2.0,75.0,2,1230.0
6861,other,2.0,44.8,2,1080.0
6862,other,5.0,145.0,8,3150.0
6863,other,2.0,135.0,2,2400.0
6881,other,2.0,48.0,2,880.0
6890,other,2.0,45.0,2,1150.0
6891,other,2.0,55.0,2,1194.0
6892,other,3.0,90.0,3,2000.0
6894,other,2.0,42.5,2,1025.0
6898,other,2.0,57.0,2,1022.0
6906,other,2.0,76.0,2,1200.0
6907,other,1.0,54.0,2,1200.0
6915,other,2.0,38.0,2,950.0
6927,other,3.0,100.0,3,1605.0
6939,other,3.0,98.0,3,1542.0
6941,other,2.0,42.0,2,1012.0
6958,other,2.0,77.27,2,1333.0
6968,other,2.0,70.0,2,1050.0
6992,other,3.0,105.0,3,2000.0
6994,other,2.0,55.0,2,1075.0
7006,other,2.0,55.0,2,1069.0
7007,other,3.0,99.0,3,1200.0
7012,other,2.0,43.0,2,1007.0
7014,other,6.0,150.0,6,4250.0
7025,other,2.0,60.0,2,1000.0
7026,other,3.0,350.0,3,5720.0
7033,other,2.0,59.0,2,1012.0
7043,other,2.0,49.0,3,1280.0
7046,other,2.0,35.0,2,925.0
7055,other,2.0,39.0,2,600.0
7063,other,2.0,65.0,3,1240.0
7065,other,2.0,55.0,2,1100.0
7067,other,3.0,111.0,3,1700.0
7073,other,2.0,65.0,2,1340.0
7074,other,2.0,54.0,2,1200.0
7080,other,3.0,110.0,3,1780.0
7089,other,4.0,68.0,5,1800.0
7095,other,2.0,65.0,3,900.0
7096,other,2.0,45.0,2,946.0
7105,other,3.0,85.0,3,1540.0
7116,other,2.0,64.4,3,1610.0
7125,other,3.0,57.23,3,1439.0
7141,other,2.0,60.0,3,1435.0
7145,other,3.0,120.0,3,1717.0
7149,other,2.0,62.0,3,1409.0
7156,other,2.0,50.0,2,1250.0
7162,other,2.0,65.0,2,1225.0
7166,other,3.0,75.0,3,1750.0
7170,other,2.0,102.0,3,1504.0
7171,other,2.0,49.8,2,1116.0
7178,other,4.0,145.0,4,1800.0
7189,other,4.0,240.0,4,3000.0
7195,other,2.0,60.0,2,1150.0
7200,other,3.0,92.0,3,1625.0
7209,other,2.0,50.0,2,1180.0
7212,other,2.0,51.5,2,1272.0
7213,other,2.0,92.0,3,1490.0
7215,other,5.0,140.0,4,2400.0
7219,other,2.0,60.0,2,1044.0
7225,other,3.0,70.39,3,1595.0
7230,other,3.0,84.0,3,1640.0
7235,other,2.0,54.0,2,1200.0
7243,other,2.0,42.5,2,959.0
7257,other,2.0,55.0,2,1141.0
7263,other,2.0,43.2,2,1200.0
7264,other,2.0,65.0,3,1240.0
7266,other,2.0,75.0,2,1293.0
7270,other,3.0,90.0,3,1885.0
7271,other,2.0,65.5,2,860.0
7296,other,2.0,88.0,3,1374.0
7307,other,2.0,60.0,2,1250.0
7312,other,2.0,52.0,2,1110.0
7316,other,3.0,48.6,3,1350.0
7323,other,2.0,160.0,4,2000.0
7328,other,1.0,62.0,1,834.0
7354,other,4.0,135.0,4,2000.0
7365,other,2.0,35.0,2,900.0
7368,other,2.0,46.0,2,1000.0
7375,other,2.0,52.0,2,1200.0
7382,other,2.0,90.0,2,1280.0
7384,other,2.0,55.0,2,1190.0
7386,other,3.0,175.0,3,2075.0
7400,other,3.0,73.9,3,1578.0
7413,other,2.0,70.0,2,1475.0
7419,other,2.0,125.0,2,2400.0
7426,other,2.0,70.0,3,1427.0
7438,other,3.0,68.0,3,1350.0
7442,other,4.0,160.0,3,2274.24
7445,other,2.0,55.0,3,1455.0
7465,other,3.0,80.0,3,1570.0
7466,other,2.0,65.0,3,1495.0
7480,other,3.0,75.0,3,1350.0
7481,other,3.0,56.0,3,1464.0
7484,other,7.0,160.0,6,2300.0
7497,other,4.0,155.0,3,2515.0
7499,other,3.0,72.0,3,1440.0
7512,other,2.0,56.0,2,1200.0
7522,other,3.0,75.0,3,1670.0
7531,other,2.0,29.0,2,700.0
7545,other,2.0,67.0,3,1300.0
7566,other,2.0,54.0,2,1200.0
7571,other,2.0,49.75,3,1215.0
7575,other,2.0,55.0,2,1050.0
7586,other,2.0,58.0,2,1258.0
7596,other,4.0,130.0,8,3000.0
7619,other,3.0,260.0,3,3200.0
7626,other,3.0,90.0,3,1450.0
7638,other,1.0,50.0,1,670.0
7647,other,3.0,115.0,3,1893.0
7665,other,6.0,98.0,6,2400.0
7678,other,2.0,100.0,3,1200.0
7698,other,2.0,70.0,2,1205.0
7699,other,3.0,90.0,3,1500.0
7715,other,2.0,67.0,2,1250.0
7720,other,3.0,80.0,2,2260.0
7724,other,1.0,26.0,1,375.0
7730,other,3.0,59.5,2,800.0
7734,other,2.0,43.0,3,909.0
7736,other,2.0,85.0,2,1400.0
7744,other,2.0,100.0,3,1800.0
7748,other,2.0,70.0,2,925.0
7757,other,1.0,35.5,2,850.0
7775,other,2.0,55.0,2,1200.0
7781,other,3.0,74.0,3,1480.0
7805,other,2.0,55.0,3,1310.0
7817,other,2.0,45.5,2,993.0
7820,other,5.0,180.0,4,2400.0
7824,other,1.0,276.0,1,6000.0
7826,other,2.0,40.0,1,825.0
7840,other,2.0,60.0,3,1320.0
7868,other,2.0,50.0,2,1050.0
7872,other,1.0,33.0,1,600.0
7873,other,3.0,70.0,3,1569.0
7874,other,3.0,147.0,3,2600.0
7889,other,2.0,49.0,2,1020.0
7890,other,2.0,82.0,3,1225.0
7908,other,1.0,27.0,1,655.0
7912,other,2.0,96.0,2,1196.0
7915,other,2.0,50.0,2,927.0
7928,other,2.0,48.72,2,1175.0
7934,other,4.0,200.0,4,2800.0
7939,other,2.0,28.0,2,750.0
7941,other,2.0,45.0,2,1000.0
7975,other,2.0,57.0,2,985.0
7980,other,7.0,160.0,7,3600.0
7988,other,2.0,93.0,3,1503.0
7992,other,2.0,61.0,2,1200.0
8009,other,3.0,77.27,3,1765.0
8014,other,3.0,95.0,3,1768.0
8027,other,1.0,32.0,1,800.0
8030,other,6.0,145.0,7,3000.0
8051,other,1.0,35.0,1,600.0
8058,other,2.0,55.0,2,1010.0
8078,other,2.0,37.8,2,1080.0
8096,other,3.0,85.0,3,1800.0
8098,other,3.0,170.0,3,2008.0
8101,other,3.0,142.0,3,2095.0
8117,other,2.0,48.6,2,1190.0
8125,other,2.0,88.0,3,1600.0
8162,other,1.0,20.0,1,500.0
8163,other,2.0,100.0,3,1280.0
8177,other,3.0,110.0,3,1650.0
8181,other,2.0,75.0,3,1500.0
8183,other,2.0,45.0,3,1176.0
8186,other,2.0,85.0,2,1044.0
8189,other,3.0,55.0,3,1425.0
8202,other,2.0,45.0,2,1285.0
8206,other,2.0,95.0,3,2000.0
8218,other,2.0,55.0,3,1320.0
8230,other,2.0,61.99,2,1322.0
8231,other,2.0,65.0,3,1450.0
8242,other,1.0,15.0,1,425.0
8243,other,2.0,30.0,2,820.0
8248,other,3.0,68.0,3,1450.0
8265,other,1.0,70.0,2,900.0
8266,other,2.0,125.0,2,1517.0
8277,other,2.0,35.0,2,1000.0
8301,other,4.0,280.0,4,3602.0
8305,other,3.0,120.0,3,2159.0
8310,other,3.0,72.0,3,1200.0
8316,other,1.0,34.0,1,510.0
8319,other,2.0,65.0,2,1166.0
8324,other,6.0,100.0,4,2100.0
8334,other,2.0,56.0,2,940.0
8335,other,2.0,40.1,2,1015.0
8342,other,3.0,69.0,3,1400.0
8347,other,3.0,95.0,3,1645.0
8362,other,4.0,90.0,4,1600.0
8364,other,2.0,63.0,2,1000.0
8372,other,2.0,65.0,2,1350.0
8374,other,3.0,117.0,3,1998.0
8378,other,2.0,60.0,2,1300.0
8380,other,2.0,33.0,2,950.0
8385,other,1.0,35.0,1,527.0
8403,other,3.0,150.0,3,1804.0
8404,other,3.0,81.0,3,1350.0
8406,other,2.0,36.0,2,826.0
8416,other,2.0,35.0,2,935.0
8428,other,3.0,115.0,4,2200.0
8462,other,4.0,170.0,6,2400.0
8470,other,1.0,45.0,1,600.0
8480,other,1.0,27.0,1,672.0
8481,other,3.0,87.0,3,1280.0
8488,other,3.0,95.0,3,1850.0
8492,other,3.0,100.0,3,1567.0
8501,other,2.0,48.0,2,1125.0
8512,other,3.0,54.0,3,1365.0
8521,other,2.0,75.0,3,1471.0
8533,other,2.0,29.0,1,520.0
8542,other,2.0,60.0,2,1300.0
8562,other,2.0,75.0,3,1477.0
8566,other,2.0,65.0,2,1220.0
8574,other,2.0,32.5,2,850.0
8588,other,2.0,65.0,2,1256.0
8605,other,2.0,70.0,3,1428.0
8606,other,2.0,74.0,2,1130.0
8609,other,2.0,83.87,2,1407.0
8613,other,2.0,45.0,2,900.0
8617,other,2.0,67.0,2,1200.0
8629,other,3.0,152.0,3,1872.0
8635,other,3.0,90.0,3,1400.0
8657,other,2.0,35.0,1,600.0
8659,other,2.0,35.0,2,700.0
8662,other,2.0,50.0,2,1105.0
8666,other,2.0,51.0,2,1000.0
8668,other,2.0,63.0,3,1240.0
8671,other,3.0,54.0,3,1393.0
8674,other,3.0,70.0,3,1640.0
8675,other,2.0,62.0,2,1200.0
8687,other,3.0,55.0,3,1495.0
8689,other,3.0,53.0,3,1400.0
8693,other,2.0,53.0,2,1054.0
8696,other,2.0,47.0,2,1275.0
8699,other,2.0,52.0,2,1394.0
8702,other,2.0,57.0,2,1075.0
8707,other,4.0,115.0,3,1800.0
8710,other,2.0,54.89,2,1220.0
8716,other,3.0,89.0,3,1499.0
8717,other,2.0,55.0,3,1280.0
8722,other,2.0,65.0,2,1050.0
8726,other,2.0,50.0,2,905.0
8730,other,4.0,130.0,4,2736.0
8732,other,2.0,55.0,2,1056.0
8739,other,3.0,90.0,3,1770.0
8750,other,2.0,57.0,2,1152.0
8766,other,2.0,65.0,3,1350.0
8792,other,2.0,75.0,2,1200.0
8800,other,1.0,33.0,1,565.0
8816,other,2.0,55.0,2,1000.0
8820,other,2.0,42.0,2,1045.0
8821,other,2.0,62.4,2,1250.0
8822,other,4.0,130.0,3,2400.0
8825,other,3.0,83.0,3,1720.0
8837,other,2.0,70.0,2,1100.0
8845,other,1.0,23.5,1,420.0
8853,other,3.0,65.0,3,1675.0
8857,other,2.0,71.05,2,1225.0
8861,other,4.0,90.0,4,1350.0
8873,other,3.0,91.855,3,1732.5
8878,other,2.0,280.0,2,3760.0
8887,other,2.0,34.0,2,850.0
8894,other,2.0,49.0,3,1260.0
8898,other,3.0,65.0,3,1450.0
8917,other,3.0,95.0,3,1620.0
8919,other,1.0,21.0,1,560.0
8920,other,2.0,46.0,2,1156.0
8937,other,2.0,56.0,2,1140.0
8944,other,3.0,180.0,3,2250.0
8946,other,3.0,78.0,3,1485.0
8949,other,2.0,100.0,2,1209.0
8953,other,3.0,95.0,3,1500.0
8969,other,2.0,60.0,2,1000.0
8971,other,2.0,65.0,3,1488.0
8985,other,4.0,314.0,4,3700.0
8988,other,2.0,42.25,2,1190.0
9005,other,2.0,43.5,2,1050.0
9020,other,2.0,49.0,2,1140.0
9022,other,1.0,34.0,1,648.0
9031,other,2.0,126.0,3,1720.0
9038,other,2.0,45.0,2,1100.0
9043,other,2.0,35.0,2,825.0
9054,other,2.0,64.0,2,1080.0
9058,other,2.0,61.0,2,1100.0
9066,other,1.0,29.0,2,800.0
9067,other,2.0,47.0,2,1225.0
9071,other,1.0,35.0,1,535.0
9095,other,2.0,42.0,2,1152.0
9098,other,2.0,88.0,3,1465.0
9100,other,2.0,63.0,2,1145.0
9107,other,2.0,75.0,2,1280.0
9116,other,3.0,75.0,3,1450.0
9123,other,3.0,110.0,3,1738.0
9146,other,3.0,90.0,3,1500.0
9163,other,2.0,105.0,2,1275.0
9177,other,2.0,48.5,3,1119.0
9178,other,2.0,58.25,3,1355.0
9190,other,2.0,55.85,2,1095.0
9212,other,2.0,160.0,3,2320.0
9213,other,3.0,78.0,3,1237.0
9227,other,2.0,56.0,2,1464.0
9230,other,1.0,95.0,2,1840.0
9237,other,4.0,89.0,4,2400.0
9250,other,3.0,77.89,3,1639.0
9278,other,2.0,75.0,2,1160.0
9287,other,2.0,52.0,3,1294.0
9288,other,2.0,45.0,2,1095.0
9293,other,2.0,36.84,2,1040.0
9296,other,2.0,47.0,3,1325.0
9301,other,2.0,48.0,2,1108.0
9303,other,2.0,65.0,2,1155.0
9310,other,3.0,56.0,3,1464.0
9311,other,3.0,67.49,3,1500.0
9321,other,2.0,42.5,2,1060.0
9337,other,2.0,69.0,2,1148.0
9339,other,3.0,110.0,3,1719.0
9346,other,3.0,70.0,3,1420.0
9352,other,3.0,51.0,3,1398.0
9359,other,2.0,90.0,2,1320.0
9365,other,2.0,45.0,3,1285.0
9367,other,2.0,59.0,2,1161.0
9370,other,3.0,67.0,3,1504.0
9372,other,2.0,68.0,2,1230.0
9375,other,2.0,62.0,2,1260.0
9394,other,2.0,35.0,2,799.0
9399,other,4.0,170.0,5,2700.0
9431,other,2.0,125.0,3,1560.0
9433,other,3.0,45.33,3,1290.0
9440,other,2.0,59.0,2,1012.0
9468,other,2.0,110.0,3,1485.0
9478,other,4.0,88.0,4,2400.0
9487,other,2.0,50.0,2,1115.0
9489,other,2.0,101.0,2,1489.0
9502,other,3.0,56.0,3,1464.0
9506,other,2.0,90.0,3,1600.0
9508,other,3.0,75.0,3,1508.0
9521,other,4.0,200.0,4,2996.0
9522,other,4.0,200.0,4,3400.0
9528,other,2.0,75.0,3,1602.0
9534,other,1.0,30.0,1,551.0
9550,other,3.0,100.0,3,1780.0
9556,other,2.0,49.5,2,1050.0
9564,other,3.0,90.0,3,1310.0
9586,other,2.0,54.0,2,1200.0
9592,other,2.0,125.0,3,1603.0
9597,other,1.0,30.0,1,450.0
9607,other,2.0,40.53,2,1160.0
9610,other,3.0,52.0,2,1200.0
9617,other,2.0,69.0,2,1275.0
9625,other,2.0,51.0,3,1300.0
9639,other,3.0,55.0,3,1275.0
9647,other,1.0,52.3,1,900.0
9651,other,2.0,48.38,2,1075.0
9653,other,2.0,31.0,2,780.0
9660,other,2.0,43.5,2,1088.0
9683,other,2.0,78.0,3,1400.0
9708,other,3.0,80.0,3,1475.0
9715,other,3.0,93.0,3,1721.0
9720,other,3.0,75.0,3,1480.0
9733,other,2.0,68.0,2,1163.0
9736,other,1.0,33.645,1,801.0
9742,other,2.0,80.0,3,1300.0
9744,other,3.0,65.0,3,1540.0
9750,other,2.0,46.8,3,1215.0
9759,other,4.0,135.0,4,2400.0
9763,other,2.0,65.0,2,998.0
9782,other,2.0,78.0,2,1040.0
9784,other,2.0,50.0,3,1215.0
9792,other,2.0,45.0,2,975.0
9795,other,2.0,80.0,2,1330.0
9802,other,2.0,95.0,3,1320.0
9804,other,5.0,550.0,5,8000.0
9809,other,2.0,50.0,2,1000.0
9811,other,2.0,35.0,2,1000.0
9815,other,2.0,48.0,2,1225.0
9824,other,3.0,225.0,4,4500.0
9835,other,2.0,150.0,4,2200.0
9844,other,3.0,53.0,3,1100.0
9854,other,2.0,50.0,2,1170.0
9855,other,2.0,50.0,2,1075.0
9858,other,2.0,45.9,2,935.0
9873,other,2.0,75.0,2,1130.0
9878,other,2.0,62.0,2,1334.0
9899,other,2.0,50.0,2,966.0
9903,other,3.0,131.0,3,1630.0
